"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-05","7.61",,"87","67",,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-06","3.13",,"87","63","    1",,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-07","2.91",,"88","60","    1",,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-08","7.83",,"87","67","    1",,"    1",,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-09","3.80",,"76","63","    1",,"    1",,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-10","3.13",,"78","58","    1",,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-11","3.80",,"80","56","    1",,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-12","7.83",,"86","63",,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-13","2.68",,"92","69",,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-14","3.13",,"91","68","    1",,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-15","6.04",,"89","70",,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-16","2.01",,"86","71","    1","    1","    1",,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-17","2.68",,"83","69","    1",,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-18","0.67",,"87","68","    1","    1",,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-19","2.24",,"87","65","    1",,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-20","2.91",,"82","60","    1",,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-21","2.91",,"84","61","    1",,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-22","5.82",,"86","71","    1",,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-23","5.82",,"78","56",,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-24","1.57",,"76","50","    1",,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-25","1.34",,"76","49",,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-26","3.58",,"75","53",,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-27","4.92",,"81","50",,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-28","4.25",,"83","62","    1",,"    1",,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-29","2.68",,"75","53","    1",,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-09-30","2.46",,"77","50","    1",,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-10-01","1.12",,"75","50",,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-10-02","2.91",,"82","52","    1",,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-10-03","5.82",,"86","61","    1",,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-10-04","6.04",,"86","66","    1",,"    1",,,,"    1",,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-10-05","2.01",,"85","66",,"    1","    1",,,,"    1",,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-10-06",,,"76","66",,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-10-07",,,"74","63",,,,,,,,,
"USW00093775","ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US","37.70806","-77.43444","62.5","2021-10-08",,,"77","62",,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-01",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-02",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-03",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-04",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-05",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-06",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-07",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-08",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-09",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-10",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-11",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-12",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-13",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-14",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-17",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-01-18",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-02-12",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-02-13",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-02-14",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-02-15",,,,,,,,,,,,,
"US1WATH0008","OLYMPIA 6.5 SW, WA US","46.9777","-122.9947","84.4","2021-09-17",,,,,,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-01",,,"49","36","    1",,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-02",,,"65","35",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-03",,,"50","41","    1",,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-04",,,"47","32","    1",,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-05",,,"48","36",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-06",,,"46","35",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-07",,,"48","26",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-08",,,"45","30",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-09",,,"46","27",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-10",,,"51","26",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-11",,,"50","25",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-12",,,"51","29",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-13",,,"54","25",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-14",,,"57","26",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-15",,,"56","28",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-16",,,"46","34",,,,"    1",,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-17",,,"50","29",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-18",,,"47","28",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-19",,,"55","26",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-20",,,"50","30",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-21",,,"57","25",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-22",,,"55","32",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-23",,,"45","23",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-24",,,"43","18",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-25",,,"43","35",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-26",,,"41","33","    1",,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-27",,,"48","39",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-28",,,"42","30",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-29",,,"35","19",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-30",,,"39","15",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-01-31",,,"34","29",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-01",,,"32","29",,,,"    1",,"    1",,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-02",,,"41","30",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-03",,,"48","31",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-04",,,"52","22",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-05",,,"55","38",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-06",,,"56","29",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-07",,,"45","32",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-08",,,"42","22",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-09",,,"59","29",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-10",,,"50","32",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-11",,,"39","32",,,,"    1",,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-12",,,"32","28",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-13",,,"31","28",,,,,,"    1",,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-14",,,"34","28",,,,,,"    1",,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-15",,,"37","32","    1",,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-16",,,"51","35",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-17",,,"47","24",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-18",,,"34","29",,,,"    1",,"    1",,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-19",,,"37","28",,,,"    1",,"    1",,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-20",,,"36","23",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-21",,,"41","17",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-22",,,"43","30",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-23",,,"63","31",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-24",,,"68","30",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-25",,,"62","45",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-26",,,"50","30",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-27",,,"51","36",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-02-28",,,"50","45","    1",,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-01",,,"58","48",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-02",,,"49","30",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-03",,,"62","27",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-04",,,"61","31",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-05",,,"54","26",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-06",,,"54","25",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-07",,,"48","24",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-08",,,"58","22",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-09",,,"71","26",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-10",,,"75","35",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-11",,,"78","49",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-12",,,"72","58",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-13",,,"65","51",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-14",,,"65","31",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-15",,,"60","35",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-16",,,"48","34",,,,"    1",,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-17",,,"52","40",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-18",,,"55","47","    1",,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-19",,,"55","38","    1",,"    1",,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-20",,,"55","29",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-21",,,"63","28",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-22",,,"63","32",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-23",,,"67","43",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-24",,,"64","53",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-25",,,"75","47",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-26",,,"84","62",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-27",,,"78","46",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-28",,,"76","53",,,"    1",,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-29",,,"73","40",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-30",,,"71","36",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-03-31",,,"71","55",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-01",,,"61","40",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-02",,,"47","29",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-03",,,"58","26",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-04",,,"75","44",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-05",,,"75","40",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-06",,,"81","44",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-07",,,"83","46",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-08",,,"81","52",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-09",,,"75","53",,,"    1",,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-10",,,"77","55",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-11",,,"80","57",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-12",,,"77","50",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-13",,,"69","50",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-14",,,"70","47",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-15",,,"67","52",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-16",,,"67","36",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-17",,,"67","35",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-18",,,"68","43",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-19",,,"65","49",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-20",,,"76","42",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-21",,,"75","54",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-22",,,"57","32",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-23",,,"58","34",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-24",,,"64","34",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-25",,,"67","49",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-26",,,"71","43",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-27",,,"85","48",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-28",,,"87","63",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-29",,,"85","67",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-04-30",,,"81","62",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-01",,,"72","40",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-02",,,"84","50",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-03",,,"81","64","    1",,"    1",,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-04",,,"87","62",,,"    1",,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-05",,,"83","64",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-06",,,"73","48",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-07",,,"64","44",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-08",,,"67","39",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-09",,,"75","41",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-10",,,"73","53",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-11",,,"70","46",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-12",,,"69","49",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-13",,,"70","40",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-14",,,"71","41",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-15",,,"71","41",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-16",,,"72","45",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-17",,,"74","45",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-18",,,"77","48",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-19",,,"82","50",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-20",,,"87","53",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-21",,,"81","50",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-22",,,"87","53",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-23",,,"89","65",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-24",,,"87","68",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-25",,,"81","59",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-26",,,"92","67",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-27",,,"87","65",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-28",,,"88","64",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-29",,,"80","52",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-30",,,"56","48",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-05-31",,,"71","45",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-01",,,"77","51",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-02",,,"80","59",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-03",,,"81","64",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-04",,,"83","67",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-05",,,"88","67",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-06",,,"91","64",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-07",,,"89","69",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-08",,,"88","65",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-09",,,"87","70",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-10",,,"86","70",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-11",,,"82","69",,,"    1",,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-12",,,"73","64",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-13",,,"82","63",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-14",,,"86","63",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-15",,,"85","61",,,"    1",,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-16",,,"79","61",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-17",,,"77","57",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-18",,,"85","52",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-19",,,"88","71",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-20",,,"88","71",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-21",,,"92","71",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-22",,,"90","64",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-23",,,"73","58",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-24",,,"78","51",,,,,,,,,
"USC00440327","ASHLAND, VA US","37.7552","-77.485","67.1","2021-06-25",,,"81","54",,,,,,,,,
